,dz,overlap,types,nx,ny,status
E9qUHxrJFrOdrb1DuTI9,0.1,False,ellipse-square-rectangle-ellipse,112.0,112.0,train
YX2EAiPPRWauLvVEhAhP,0.1,False,circle-shoe-rectangle,112.0,112.0,test
GNvriPe4eCGXD9KKxljf,0.1,False,rectangle,112.0,112.0,train
HyBwJ5Ap4x0XdtWBXEyF,0.1,False,polygon-square,112.0,112.0,train
2fhxLFk9C0bO6ZVJ5ksb,0.1,False,circle-polygon-ring,112.0,112.0,train
ozgP7AtyZqnC2V7Pqlxl,0.1,False,ellipse-ring,112.0,112.0,test
TtUHhADqUWNlMiMEVIb3,0.1,False,shoe-ring,112.0,112.0,test
jjHjwZSj19KKFxYXloVh,0.1,False,circle-rectangle,112.0,112.0,train
R9atwyuVx0ZqwsgNhcYX,0.1,False,circle-ring-rectangle-ring,112.0,112.0,train
BpjfpTy5DlYuOr033E3Q,0.1,False,polygon-ring-ring,112.0,112.0,test
xRSDbrxkD3LB92hSHQNn,0.1,False,ring,112.0,112.0,train
fNYj0VpRsVVNFL3Tv9kG,0.1,False,rectangle-ellipse,112.0,112.0,train
Xc9s0TISbbFiyVxTAc5f,0.1,False,circle-square,112.0,112.0,train
ZfEflOAJzXvqPeeQp6s5,0.1,False,shoe-polygon-ellipse-shoe,112.0,112.0,train
BpmAHxwUjX9eywBH18uv,0.1,False,rectangle-ring,112.0,112.0,train
Qlm7rTiRZ23Agp6Vv60G,0.1,False,shoe-square-rectangle-square,112.0,112.0,train
IXKF5R14lOtRD2BnS6wU,0.1,False,polygon-circle-ring-polygon,112.0,112.0,test
JKWGsTv1Ct8ZT8OKGv59,0.1,False,polygon,112.0,112.0,train
WWYFIt6Erm5aVz6dmBWN,0.1,False,shoe-rectangle-square-ring,112.0,112.0,test
kFHqe5ge8kriRGsrO7cO,0.1,False,polygon-shoe-ring,112.0,112.0,train
5WErB3i710qBkabc5AqR,0.1,False,rectangle-square-rectangle,112.0,112.0,train
jlTZSyeWJ6zEGBZZhGKa,0.1,False,square,112.0,112.0,test
WNLYTdnCa4VirQvTNdQJ,0.1,False,ring-ellipse-polygon,112.0,112.0,train
nBYyd2Zd6XW9PFeZU2ti,0.1,False,circle-rectangle,112.0,112.0,test
rK6LdhyEd0C6WE3bfmQL,0.1,False,ellipse-ring-rectangle,112.0,112.0,train
bIHHYZ72tx7mLAEbSs3O,0.1,False,shoe-rectangle-polygon-shoe,112.0,112.0,train
hYBNDcJWzMlaZgjqL3lZ,0.1,False,circle,112.0,112.0,train
WDrsGDJBe6iihMsHVVVK,0.1,False,ellipse,112.0,112.0,train
ImvmkFFaTyDCprJ9nB78,0.1,False,ring-square-square,112.0,112.0,val
TdvwRgZbpPPb0dFF8PSR,0.1,False,ellipse-ring-circle-rectangle,112.0,112.0,train
CUE0vY38DoiNYarZE7Ug,0.1,False,shoe,112.0,112.0,test
5RLqIbS3PnjBkxxZBd8j,0.1,False,circle-shoe,112.0,112.0,test
DjVnV5VgsPXngvwxW3ky,0.1,False,circle-ring-square,112.0,112.0,train
5xGRYZRqSYMI1Rib1ZX3,0.1,False,rectangle,112.0,112.0,val
3B2pwd02vdbHI3l8bVuc,0.1,False,polygon,112.0,112.0,train
I2Xikw3Ebxi7JEmGNoCv,0.1,False,shoe-ring,112.0,112.0,val
2ZGJz37zHYseVPZZ5pci,0.1,False,circle,112.0,112.0,val
DDBtIfp6QzerfNIWJ6C0,0.1,False,circle-shoe-rectangle-shoe,112.0,112.0,test
N21rXNDe5v8yQCLLw9oQ,0.1,False,ellipse-square-ellipse-ring,112.0,112.0,test
j8m1VthcP4223GWeAWnj,0.1,False,circle-circle,112.0,112.0,train
qTXY9r4T8hBM43bnDq2T,0.1,False,rectangle-ellipse,112.0,112.0,test
hRUVAb6TKHw3PFVjLIHl,0.1,False,square-ring-square-shoe,112.0,112.0,train
kdkCEbq8MhHh3giaEBSx,0.1,False,shoe-ring-square,112.0,112.0,train
qid4GQprmtzRRcR7rJih,0.1,False,ellipse-circle,112.0,112.0,val
joEo02huFIV62OHNCmQS,0.1,False,ellipse-polygon-square,112.0,112.0,train
s6WplXQ2q5YWHTDkdgR8,0.1,False,circle-polygon-polygon,112.0,112.0,val
y6ZEXiLaq5Fmiw9xncu2,0.1,False,shoe-rectangle-square-circle,112.0,112.0,val
Xz9Zyo8krOWJresEKPyN,0.1,False,circle,112.0,112.0,train
Nz0G21WgmMMb3O7IdIMs,0.1,False,ring-polygon,112.0,112.0,val
1XLVBZ5Yz7JzZxhDJcNZ,0.1,False,ring-square-ring-polygon,112.0,112.0,train
WasgLzIU3XYzYXa87N8Z,0.1,False,ellipse-rectangle,112.0,112.0,train
ZBLRMLjIYkZ75seSB7X6,0.1,False,square-shoe,112.0,112.0,train
6vvVG9ohzYzDQRh4QhUJ,0.1,False,square-polygon-ring-polygon,112.0,112.0,train
2Knez30KAuC8dqpX5IKP,0.1,False,square-shoe-shoe,112.0,112.0,val
j1KZXYs3MZKFhC0RH0OP,0.1,False,square,112.0,112.0,train
5KH5YAWqcJSJnTESrhaq,0.1,False,polygon-rectangle-rectangle-polygon,112.0,112.0,test
zWpLecOZESszZUdzF5d0,0.1,False,square-rectangle-circle,112.0,112.0,train
U6sqO0a0XFHhH88uTkvd,0.1,False,rectangle-polygon,112.0,112.0,train
6JzagbNGovKbXUErk4cB,0.1,False,rectangle,112.0,112.0,train
3zPJAQEE42xyEKIqB7Hd,0.1,False,square,112.0,112.0,train
DH7W1ecs3rAInu79ELlu,0.1,False,ring-shoe-rectangle,112.0,112.0,train
9RRAJJiNNQ1gfbJjmeB9,0.1,False,ring-ring-polygon-square,112.0,112.0,train
jk7TtvOvMltTuucyAek3,0.1,False,circle,112.0,112.0,test
EDgkS36mY0PAjaHs7vJy,0.1,False,ellipse-circle-ellipse,112.0,112.0,train
xTaUBNkqxm527Ku6teos,0.1,False,shoe-polygon,112.0,112.0,test
UKQ3p6SNf3uDMAjqKxcD,0.1,False,ellipse-rectangle-rectangle,112.0,112.0,train
lFgkDYPwJqqbGL5hd4jT,0.1,False,shoe,112.0,112.0,val
HVWd8w7m6gCQXv8fLuQH,0.1,False,square,112.0,112.0,val
sEdCNcrcOzxsJ7E2MUkL,0.1,False,ellipse-circle-ellipse,112.0,112.0,test
IKdrsYN1lYXutM6Pndic,0.1,False,rectangle-ellipse-square,112.0,112.0,test
7G0vISQxII2UnLJ1CFua,0.1,False,circle,112.0,112.0,test
abcTBlCpCDBILW54iO1b,0.1,False,shoe,112.0,112.0,train
WwImObeAD5b50CTjUavC,0.1,False,ellipse-square-rectangle-rectangle,112.0,112.0,train
ClPD3FVMKwEMHddWb2aI,0.1,False,square,112.0,112.0,train
2RmZ7ZVxZYtRVzQj34qR,0.1,False,polygon-shoe,112.0,112.0,test
1gMyvTKR4pXNlB48yj5A,0.1,False,square-square,112.0,112.0,train
aqFAvQ2UhKH9ksfjwE4V,0.1,False,circle-ring-shoe,112.0,112.0,test
UaXSVkrixHRloPtDSGtV,0.1,False,square-circle-circle-square,112.0,112.0,test
SkzOt65qxj1FdL0KWUrR,0.1,False,rectangle,112.0,112.0,train
a4uAIydlBjQBwX3s9cpA,0.1,False,circle-shoe-polygon-rectangle,112.0,112.0,test
GN0RUiSjpyqTKj7ki5ZP,0.1,False,square,112.0,112.0,test
VqLgxnY2wfWQni3PreYC,0.1,False,circle-rectangle,112.0,112.0,train
8PIG00M1kzo1iXoOyQFY,0.1,False,ring-ring-ellipse-rectangle,112.0,112.0,train
Wz4fxH3kaCgTCQhaXg2W,0.1,False,circle-circle,112.0,112.0,train
4PskltDLKBC1z4Tyip3c,0.1,False,rectangle-ellipse-square,112.0,112.0,train
TEP7bmnZVh5QRJGqpgdT,0.1,False,square,112.0,112.0,train
jA8uWRMGNxx4twYM2zdQ,0.1,False,square,112.0,112.0,test
tXsvUSddpS6LcgYqiOqU,0.1,False,circle-rectangle,112.0,112.0,train
8LqtpbXq4UhuSElhaMXI,0.1,False,shoe-ring,112.0,112.0,train
chWkmzMqVSkSo84PAhUZ,0.1,False,square-rectangle-rectangle,112.0,112.0,train
uTW3yIFr7Uil0j43WrxR,0.1,False,rectangle-circle-ring-rectangle,112.0,112.0,val
jyrQKMw1iKzxdNhycALP,0.1,False,circle,112.0,112.0,train
aOjuAJwk6Fp8GN8ABYp3,0.1,False,ellipse,112.0,112.0,train
ci36FEiGRhXR0E5mPYnz,0.1,False,ellipse,112.0,112.0,val
LZYc3UlWH9GwqtolcN3o,0.1,False,square-polygon-shoe-square,112.0,112.0,train
LUM5XnhrikzTS4LTFHMx,0.1,False,ring-shoe,112.0,112.0,test
si50p2jBATWZYLs4Ct6n,0.1,False,rectangle,112.0,112.0,train
kVC722bpCqjD76xUKIOm,0.1,False,rectangle-ellipse,112.0,112.0,test
myDP6piNAO1OW9tRFK3q,0.1,False,rectangle,112.0,112.0,train
6miCgivIyDkLf4cPeVtw,0.1,False,shoe-square-shoe-shoe,112.0,112.0,test
4EAedz506c5cwQOPGh6Y,0.1,False,rectangle,112.0,112.0,train
IsT1x6dzvRngALUVdR4m,0.1,False,ring-shoe-ring-rectangle,112.0,112.0,test
7cqL4PthrzPtmkP549HJ,0.1,False,square-polygon,112.0,112.0,test
MU6tZgLnq8mZveLHe58K,0.1,False,ellipse,112.0,112.0,train
kgzNK7Y95N5gdUlIW6Pk,0.1,False,square-shoe,112.0,112.0,train
5EW5nWeuTmAkkZMBsWOJ,0.1,False,shoe,112.0,112.0,train
nmQaVHWj8sUe3ZtgCk7S,0.1,False,ellipse-circle,112.0,112.0,val
umD9yCVtPXCqHjqJEImM,0.1,False,rectangle-rectangle-ellipse,112.0,112.0,test
XdYN0CITyvO7m9DNlq3r,0.1,False,circle-circle-rectangle,112.0,112.0,test
MeG8wcHeT7oLpm74XUla,0.1,False,ellipse-square,112.0,112.0,val
jeAOpoQghPuvlXpaIvnd,0.1,False,ring,112.0,112.0,train
FF7PEZ5VodmJ1VoMiUWr,0.1,False,circle,112.0,112.0,train
qrdpW1AQT5oUgdnuAyxF,0.1,False,ellipse,112.0,112.0,train
ffyUSYNKqj9MrSSrWuNk,0.1,False,polygon-ring-square,112.0,112.0,val
i2iyV0MMDhrpNoG1POOs,0.1,False,ellipse,112.0,112.0,train
dIhKhef0lRPYfuai7T6E,0.1,False,shoe,112.0,112.0,val
vVgdCgwBjwDGX4ibHTYe,0.1,False,ellipse-ring-circle,112.0,112.0,train
emELUmulm8QHCjL9d6Z8,0.1,False,polygon-polygon,112.0,112.0,test
acmwVfqlsfqNfJkW2k3v,0.1,False,rectangle-shoe-rectangle,112.0,112.0,train
M3hGXn89v6eJzw0GQ717,0.1,False,circle-square-rectangle-circle,112.0,112.0,val
WAgFiTSkg7H1yY7R7oTp,0.1,False,circle-rectangle,112.0,112.0,val
hWXN2Y58KBEhs6RsRWML,0.1,False,shoe,112.0,112.0,val
OyEKnbUb4QFS5MFgp1mP,0.1,False,polygon-polygon,112.0,112.0,train
yqJWVkNdHhVELCnkhHa5,0.1,False,ellipse,112.0,112.0,test
IoGas1HQC0PUfYM4EMY8,0.1,False,polygon-rectangle-rectangle-ellipse,112.0,112.0,train
aeA7VTU018tpnzlS5DEE,0.1,False,ring-polygon-shoe-shoe,112.0,112.0,val
7FAdqHhFqqUEtAsvmSa4,0.1,False,square-polygon-ring,112.0,112.0,test
zxyN8HA1KaLrHnUMBb33,0.1,False,circle-ellipse-rectangle,112.0,112.0,val
KCJ82jK5IyLIOAYkRdzC,0.1,False,shoe,112.0,112.0,val
PG7ixKKqFu3N7Z5U1IcH,0.1,False,polygon-polygon-rectangle,112.0,112.0,val
pq0YgEiQ8DwYZ3Umamai,0.1,False,ellipse-ring,112.0,112.0,train
v2vLmgnKiuNDZKZQnjSO,0.1,False,ring,112.0,112.0,train
3OzXgsqjCsesBnIbYFU5,0.1,False,ellipse-ring-ellipse,112.0,112.0,test
ITV8LFo7tfreigs8ulqf,0.1,False,ring,112.0,112.0,train
XwhM2DFgeHSdR4sRbQAK,0.1,False,square-shoe-square-polygon,112.0,112.0,train
v9dm0daszdABOEw25mRT,0.1,False,shoe-polygon-ring,112.0,112.0,test
bYcXkbzoNxzVkDlmnlUN,0.1,False,polygon-rectangle,112.0,112.0,train
onSu11Z289BjMU1Rd0WE,0.1,False,rectangle-polygon,112.0,112.0,train
Io22b60lNm8JWe6l1zcR,0.1,False,rectangle-square-ellipse,112.0,112.0,train
0r1yZtgFkwN4MWaen2D3,0.1,False,ellipse-ellipse-polygon,112.0,112.0,train
NLKvzjdFAM5LZ2HkBFzZ,0.1,False,ellipse-polygon-square-polygon,112.0,112.0,test
G8OWAIEMn1J1q8kC77Vd,0.1,False,rectangle-polygon,112.0,112.0,train
V2B9LQoNSYx0arp1UN3n,0.1,False,shoe-ellipse,112.0,112.0,train
Cel6IbS0oglP4ctF9B0U,0.1,False,ring-polygon-shoe,112.0,112.0,train
chjYL4EGqKwHqWJajfYq,0.1,False,ring-rectangle-square,112.0,112.0,train
f1aIvl8Lrar9Db38JXhh,0.1,False,circle-ring,112.0,112.0,train
yrj6RRluJJOatUfs69rj,0.1,False,ring-rectangle-ellipse,112.0,112.0,train
pCdyiTuqRBDPw50rZUyk,0.1,False,square-square-ellipse-shoe,112.0,112.0,train
usCWPqbZ3CGKupOGPyL4,0.1,False,shoe,112.0,112.0,train
QNlFksDg31GsEDZBbXid,0.1,False,rectangle-rectangle-shoe,112.0,112.0,train
hbqpSylhqNF6xrV9S1bG,0.1,False,shoe-ring-rectangle,112.0,112.0,train
qUjFOOdFqH2yocdevgeP,0.1,False,polygon,112.0,112.0,train
nYdcDSfcG03WtEoAOLVt,0.1,False,circle-square-circle-square,112.0,112.0,val
YJJ7ZhoogomcvrCc2kgC,0.1,False,rectangle,112.0,112.0,val
r4hNIYhwtVeeK5FycBFa,0.1,False,shoe-shoe-ring-polygon,112.0,112.0,test
ttFCodltKRoaA4Z4G8vc,0.1,False,polygon-rectangle-rectangle,112.0,112.0,val
YU9zIzrQpbHWVbGSCfAQ,0.1,False,square,112.0,112.0,val
SIMbp1i7AkuMUTqWmdfg,0.1,False,polygon-ring-ring,112.0,112.0,train
ZW5lVdMJGGMTS9JXBb1c,0.1,False,rectangle-circle-ellipse,112.0,112.0,val
AXPQTWlCsd0LClBECeTa,0.1,False,circle,112.0,112.0,train
Ep5q2k8DjIuNxZ1hueLB,0.1,False,ellipse,112.0,112.0,test
wLLcS9JwhWKWZcm75K3i,0.1,False,square,112.0,112.0,test
zzUWHzgAD5AmzFP6HkUV,0.1,False,ring-circle,112.0,112.0,test
lQxyTTbIqDTb8LYAXPAg,0.1,False,shoe-rectangle-square,112.0,112.0,train
hO2WJcVZusuXclwX3MZi,0.1,False,circle-shoe,112.0,112.0,train
cptMXfv1WkiHfXDoCKyO,0.1,False,shoe-square-circle-square,112.0,112.0,train
LNJLWWmrwhg62IJeQdjR,0.1,False,rectangle-polygon,112.0,112.0,train
nAQtjiXF0PJIgMwnNqrQ,0.1,False,rectangle,112.0,112.0,train
8WwjOHRtqZmTmTYm2YPB,0.1,False,ring-polygon-ring,112.0,112.0,train
TivfMmzkiGip1GPXS380,0.1,False,circle,112.0,112.0,train
YzMwkO7xuPswOu1MG0EY,0.1,False,ellipse-circle-ring-circle,112.0,112.0,train
EWkZMGFiTe5BYbgCETcJ,0.1,False,polygon-square-polygon,112.0,112.0,train
tx8rC0XrureJHVVadmv5,0.1,False,ellipse-circle,112.0,112.0,train
I5vbiPIBqsZegYlTTPMu,0.1,False,shoe,112.0,112.0,val
TL7zTKvhCK45abE4NK1b,0.1,False,rectangle-square,112.0,112.0,train
gAu0FhBPPcQ0NpURS6fs,0.1,False,ring-shoe-rectangle,112.0,112.0,test
l0fpjEJ3iizN8zwetiPu,0.1,False,shoe,112.0,112.0,train
clYkUyOdUrTpiNEJOGRn,0.1,False,rectangle-shoe-shoe,112.0,112.0,train
4BSkDJnzGxXOFvW3LXH9,0.1,False,shoe-polygon-ellipse-ellipse,112.0,112.0,test
r94X9JYwyHw6f6wzRGKt,0.1,False,ring-ring-circle-circle,112.0,112.0,train
ObJob0MduX0IDwS4Fc2w,0.1,False,ring,112.0,112.0,train
mR9rrCdlnNUAiyGw2Oo2,0.1,False,rectangle,112.0,112.0,train
LEdhqSYqbUp4hb3pQvwQ,0.1,False,ring,112.0,112.0,test
BxvRZdrc60SG5YFHiEbl,0.1,False,square-ellipse-polygon,112.0,112.0,train
dXdCXcwOsucWmzmsE727,0.1,False,ellipse-polygon-ring-shoe,112.0,112.0,train
SiX6J4c0zp6w7Trc3sTx,0.1,False,shoe,112.0,112.0,test
2NgzM1GEnKSagA0HHtcj,0.1,False,rectangle-square-circle-polygon,112.0,112.0,test
IJM1xob5xelWiF33n6BG,0.1,False,rectangle-square-circle-ellipse,112.0,112.0,train
LcpV1NMgrjOXjGvEH17I,0.1,False,polygon-rectangle-polygon,112.0,112.0,train
a965oB7qrcqBKGkY7DMz,0.1,False,polygon-square-polygon,112.0,112.0,train
SFnaa8E76IquXbe1dLoX,0.1,False,ellipse-ellipse,112.0,112.0,train
mDmgJqvesePhEBiBtzlq,0.1,False,rectangle,112.0,112.0,train
K7T6d7q7KlyVQiIicUOs,0.1,False,polygon,112.0,112.0,train
Matuh1czHQGChtNb802r,0.1,False,ring,112.0,112.0,train
RKw2smky8okKHhWqbmZF,0.1,False,shoe-square,112.0,112.0,test
nRnUZ2UFQW0vcmhleMnQ,0.1,False,rectangle-shoe-ring,112.0,112.0,train
N0X4MJR61toMonzSvINT,0.1,False,circle-polygon,112.0,112.0,test
NGELqEq94MNluxazPiRg,0.1,False,square-ring-ellipse-ring,112.0,112.0,train
fFuTQvR1YrrpZZYzzzHz,0.1,False,ring-ring-ellipse-rectangle,112.0,112.0,test
LkC2bNJUGM1N4wqwQvx2,0.1,False,rectangle-shoe-polygon-circle,112.0,112.0,test
8nnxV8hSJpzwpOSlMEym,0.1,False,ring,112.0,112.0,train
ZRmqnkl6tbKlSfTwPhen,0.1,False,ellipse-ring-square,112.0,112.0,train
Dw8CDJOmZTcI3jxM5Nr0,0.1,False,ellipse-ring,112.0,112.0,train
wOeG04s2vIvmUR9yZgIq,0.1,False,ellipse,112.0,112.0,val
SUrfodXdeS8iSm7YoQOl,0.1,False,ellipse-ring,112.0,112.0,train
vhiHjlZzWd5BPEu60NuF,0.1,False,rectangle,112.0,112.0,train
Q3MwmAuGgSm8awRVPaCp,0.1,False,polygon,112.0,112.0,val
EKObCp5m9nHo3ZsMThGy,0.1,False,rectangle-shoe-ellipse,112.0,112.0,train
Ft4X738Z2eZ2MTGyuiQE,0.1,False,circle-circle-shoe,112.0,112.0,train
SkCQ81ZNfOXs6cgnEyEF,0.1,False,ellipse-circle-square-shoe,112.0,112.0,train
ZRBizWhImFTChl2s9IZT,0.1,False,shoe-polygon-square,112.0,112.0,train
FRzTV6TxedFxXvaCVV3R,0.1,False,circle-square,112.0,112.0,test
BeetI9xy7jwOmk51zUuJ,0.1,False,square-polygon,112.0,112.0,train
6TBQQiQE4r63LErgVMP4,0.1,False,ellipse-shoe-square-circle,112.0,112.0,train
Zfe5ELNsZEECOa4J8K0T,0.1,False,ring-shoe-polygon-polygon,112.0,112.0,test
Vg1qSeALUudyL3fnvh8K,0.1,False,polygon-ellipse-polygon,112.0,112.0,test
u65Floq2UN0SWbtkDYU6,0.1,False,circle-polygon-ellipse,112.0,112.0,val
PQGssz0iqVLQyGxfjJlS,0.1,False,circle-circle-shoe,112.0,112.0,train
kpCKXqJcvIifAVYsQFXU,0.1,False,square-ellipse,112.0,112.0,val
nIzqKQVWB2c9ecHX8gJs,0.1,False,shoe-square-square,112.0,112.0,val
0WHDGveyU0vSTMPlKVSa,0.1,False,rectangle-rectangle,112.0,112.0,test
rtZc2sqJIze4TCqskx9d,0.1,False,ring-circle-ellipse-circle,112.0,112.0,train
4Rm6X5f5tCjpzO0HWJF2,0.1,False,square-circle-circle-circle,112.0,112.0,train
7TQAG1SAmlfoCgBSonmo,0.1,False,shoe-polygon,112.0,112.0,train
wDlIa1qLHtlpu6Ck9PQ7,0.1,False,square-ellipse-rectangle-circle,112.0,112.0,train
pV8cv1IXscA4gwmWQYL5,0.1,False,circle-rectangle,112.0,112.0,train
NqLWJSbDNpg9kM2UlZ9E,0.1,False,rectangle-polygon,112.0,112.0,train
yQiNEgMQXfDskI4B6xiH,0.1,False,shoe,112.0,112.0,test
0W1OzVORRzj1Vlh3I19f,0.1,False,polygon-rectangle-rectangle,112.0,112.0,val
aG3bIF9cfSKgBHz3PWyV,0.1,False,rectangle-square-square-circle,112.0,112.0,train
lHKXU6iZQ7jBXi6fXFGi,0.1,False,ellipse,112.0,112.0,train
NevqTD8HaAvPeky5oAwB,0.1,False,rectangle,112.0,112.0,train
6bL9nDBpYCfBjJoreMKS,0.1,False,rectangle-circle-rectangle,112.0,112.0,train
I2mbzq1HywivbnO7yw2Y,0.1,False,polygon,112.0,112.0,train
oHKIKgwAohUrDnP4sWRS,0.1,False,square,112.0,112.0,train
uqrXxwCAt1ZR9mH0eG5t,0.1,False,circle-square-polygon-ellipse,112.0,112.0,test
tq98uHPhr7uO6nZLCeYa,0.1,False,polygon-ellipse-circle-square,112.0,112.0,train
iKk4hIZ5B3auhGJHhzB8,0.1,False,square-shoe,112.0,112.0,test
PlQx88hunlic1rrbckbP,0.1,False,polygon,112.0,112.0,test
wetwemaNDkfp4VPkXc9d,0.1,False,circle-polygon-circle-polygon,112.0,112.0,test
5yIeoR7FhwpL7eANAGaQ,0.1,False,circle-ring-ellipse,112.0,112.0,train
xSsc2ovUvV45qaxtmAXa,0.1,False,polygon-ring-ring,112.0,112.0,test
hlkKRBpRQFJefDnRXSyX,0.1,False,ellipse-circle-polygon-ellipse,112.0,112.0,train
36OXTDh97UXnZn1GyxI5,0.1,False,ellipse-ring,112.0,112.0,train
0YOZfj72rUEDOLzqqwav,0.1,False,ellipse-ellipse-polygon,112.0,112.0,train
OPEsdfOxVPv24K44hPfv,0.1,False,rectangle-polygon-square-square,112.0,112.0,train
hFcHgElbyfsOwWI1Gd8W,0.1,False,ellipse-ellipse-rectangle-ring,112.0,112.0,train
KEJK099wrKDUorvNqv6Z,0.1,False,square,112.0,112.0,train
knJZvi1Cr3u7vjHBAI2S,0.1,False,rectangle,112.0,112.0,val
45NLoxhzOJ2w8qXX8zYh,0.1,False,rectangle-rectangle-shoe-square,112.0,112.0,val
wafwlp62FvUOP81CKanr,0.1,False,circle-square,112.0,112.0,train
DhDLa23cYqfoQKzUN4PX,0.1,False,square-ring-shoe,112.0,112.0,train
Z4AU0dE1GhF4vd1r8pCD,0.1,False,square-polygon-ring,112.0,112.0,train
LEhqD5ghY4KNeEtgxELI,0.1,False,ring,112.0,112.0,train
uM6WQdMTHtFLAASwEQf5,0.1,False,shoe-square-square,112.0,112.0,train
wmxr7UQVKrHVlTUeyjYR,0.1,False,ellipse-polygon-shoe,112.0,112.0,train
lEb3HItU00sBnOBRknEO,0.1,False,ring-square-polygon,112.0,112.0,train
S1e8Os486PXbOOyo5vgC,0.1,False,circle-shoe,112.0,112.0,val
YGO2dS0pXNFWs6gAtlVl,0.1,False,circle,112.0,112.0,train
G90j0fl4uNK75PBe6bWe,0.1,False,polygon-ellipse-ring-ring,112.0,112.0,train
AJLDIyAXXLZgARfDo1nb,0.1,False,ring-polygon-polygon,112.0,112.0,train
FMX7tHpNwtwBZGWMdqqh,0.1,False,circle-square,112.0,112.0,test
BsU8TvMYE3HHPqpFeKxx,0.1,False,circle-ellipse-ellipse,112.0,112.0,train
uW3s8DLXWUmh2SlyzEYX,0.1,False,polygon-ellipse-ellipse,112.0,112.0,train
noluZsQ5lLxCg0KRXjSO,0.1,False,circle-rectangle,112.0,112.0,train
1Agq0YG40dpwHw35oaGC,0.1,False,polygon-square-shoe-ring,112.0,112.0,train
KCZxtUgPJfiEz3FfYfMK,0.1,False,shoe,112.0,112.0,test
Xecd9X0DQ4bU8rV0UA3l,0.1,False,polygon,112.0,112.0,test
hnG84KJNLsakf2aalQj4,0.1,False,square-shoe,112.0,112.0,test
4YVPfwtwF9cJtRv9J6QT,0.1,False,ellipse-polygon,112.0,112.0,test
4QCCLnxqgeOocyWOnN58,0.1,False,square-square,112.0,112.0,test
H6k26b3gwD4ogYrMXsTH,0.1,False,shoe-polygon-square-circle,112.0,112.0,val
Ye2sXotUrCmykGpjWbuL,0.1,False,ring-shoe,112.0,112.0,train
fKr2hBQVgC4WcSp1w9TC,0.1,False,shoe-ring-ellipse,112.0,112.0,train
70DeGfEHIEtWFvd62zxl,0.1,False,ring-rectangle-circle,112.0,112.0,train
D6fPwBGRH6DQ9WsV0DWs,0.1,False,square-shoe-ellipse,112.0,112.0,train
oH9uajLWNO0suF1AjOfh,0.1,False,shoe-square-circle,112.0,112.0,val
OhhdDovKpKIaAxR49pEs,0.1,False,square-square,112.0,112.0,train
lNvW9ngZYV1A6he15f9e,0.1,False,ring-circle-square,112.0,112.0,test
GreZiO6JU1nlsIwLXz0T,0.1,False,rectangle,112.0,112.0,val
OxK08nh2O4sZzqrVcmMQ,0.1,False,ellipse-shoe-square-square,112.0,112.0,train
k3bgOhmLXQAC4lfFmAV3,0.1,False,square-circle-polygon,112.0,112.0,train
cWOjtewgFmOLeAWWsqv7,0.1,False,shoe-shoe,112.0,112.0,train
YwRY3oevKYUWTfm3RqyT,0.1,False,ring-polygon-polygon,112.0,112.0,train
F1gOPxxWAynqOEgUhcjP,0.1,False,shoe-polygon-ellipse,112.0,112.0,val
CVJkl23MGgz7e4KGBmJp,0.1,False,square-circle,112.0,112.0,test
2yyZP0v6i4YBBBc3vOpq,0.1,False,ellipse-circle,112.0,112.0,train
iNlQt3yNEfhua8ByYX4t,0.1,False,rectangle-shoe,112.0,112.0,test
yjsRlb4qSf2Hf9xRjQja,0.1,False,square,112.0,112.0,train
9ErpC7brSbvgyfS3FNhe,0.1,False,polygon-polygon-polygon,112.0,112.0,val
jeCuQwjPzWbbhIvx3avM,0.1,False,square,112.0,112.0,test
gkyyge8Z4yNWuIDhsXPO,0.1,False,ring,112.0,112.0,val
y83xJyKQ5JeyC4D40UJ3,0.1,False,circle-shoe-rectangle,112.0,112.0,train
I0tVxy8pBcY1dYTFF7Io,0.1,False,square-square-square-ellipse,112.0,112.0,train
ZUxLPZySQBIZZioYlyjt,0.1,False,polygon-shoe-ellipse-rectangle,112.0,112.0,train
D3tOqFJgmjIgSjp94nWg,0.1,False,ellipse,112.0,112.0,train
7i9qZIHXxibwdDozO1Os,0.1,False,rectangle-rectangle-shoe,112.0,112.0,test
uCrsf8ApeQlDGZEzbR8u,0.1,False,circle-ellipse-rectangle,112.0,112.0,val
qNaFUkfbEhqIz2O3BPsz,0.1,False,polygon-ellipse,112.0,112.0,train
TsEl9eAK27kMvVL3hW67,0.1,False,polygon-ring-ring,112.0,112.0,train
S95LPvEpxDaW41YWR6Uy,0.1,False,ellipse-ellipse-shoe,112.0,112.0,test
45vxNjUoR9kZwApgztUF,0.1,False,polygon-square-rectangle,112.0,112.0,val
TJOGqiiorR0Ff1gkSNj0,0.1,False,circle-shoe-shoe,112.0,112.0,val
pKMbyCGkRzDBDBvFMl2z,0.1,False,shoe-rectangle-ring-ellipse,112.0,112.0,train
yd3clPPjj7jxEg8O1ZAj,0.1,False,rectangle,112.0,112.0,test
P0bFb2KczptGa05Wf7Rt,0.1,False,rectangle-ellipse,112.0,112.0,train
yeE2G9pfvs0muIRr4TWF,0.1,False,shoe-shoe,112.0,112.0,train
h82sahnJJdJ0wZzXcjMQ,0.1,False,rectangle,112.0,112.0,train
EKlPbHf4N0IkSOWIzjuy,0.1,False,ring-polygon,112.0,112.0,train
