,dz,overlap,types,nx,ny
ZSDEpzyUJjSqno48zr16,0.1,False,ellipse-shoe-square,112.0,112.0
pTeEzN1TDmwGRqVxoGhl,0.1,False,ellipse-ring-square,112.0,112.0
6udxFK1mahlMtFQeH21C,0.1,False,square-circle-rectangle,112.0,112.0
jT4DF7FFGvhpRSj8oIIw,0.1,False,rectangle-shoe-rectangle,112.0,112.0
Lyq5JkboCpUEYsqF9tty,0.1,False,circle-shoe-polygon,112.0,112.0
04Xvaee3ZJYgqHHhFYlr,0.1,False,polygon,112.0,112.0
PVE0Cavu6mZdgqlprZLL,0.1,False,polygon-ring-polygon-shoe,112.0,112.0
UlUlWORrJ3LZD59MVdch,0.1,False,circle-ellipse-rectangle-circle,112.0,112.0
FjAgEBOG9WpJvqF3bgYj,0.1,False,circle-polygon-square-rectangle,112.0,112.0
09hHy3gx4hs0rkQaem9D,0.1,False,rectangle-ellipse-rectangle,112.0,112.0
BEed4bDPDdQY4vDHxhwH,0.1,False,ring-ellipse-polygon-rectangle,112.0,112.0
MDZ95u7SinqiaxwEUC5r,0.1,False,circle,112.0,112.0
HVWd8w7m6gCQXv8fLuQH,0.1,False,square,112.0,112.0
I9Jnn5vzjuspWS5GWE5C,0.1,False,rectangle-polygon-circle,112.0,112.0
RIubACMeqyEcUq2OxrYX,0.1,False,ellipse-shoe-shoe,112.0,112.0
lWOnDk8MSJa5vqj3rmC5,0.1,False,polygon-square,112.0,112.0
PQGssz0iqVLQyGxfjJlS,0.1,False,circle-circle-shoe,112.0,112.0
ZYxzAzmL9AmSUvoLdAUJ,0.1,False,circle-rectangle,112.0,112.0
AoHXYHD2EeOWh36k4JeA,0.1,False,rectangle-square,112.0,112.0
8ERDaxyU5CMhpMRwOS3a,0.1,False,ring-rectangle-circle,112.0,112.0
WKbVTwvSO1OXHjJSunvV,0.1,False,shoe-ellipse-circle,112.0,112.0
tkSDvKAKbZi5qHOye9EQ,0.1,False,ellipse-polygon-polygon,112.0,112.0
uoFlneYhpISiSqkv0LYm,0.1,False,rectangle-square-polygon,112.0,112.0
Xp2KhxSrkO3ycBzmfT3p,0.1,False,circle-polygon,112.0,112.0
lgvwNgtL1WaPUeaTHOCx,0.1,False,circle-rectangle-square,112.0,112.0
jvc9OsWsxPxDyf14RtNL,0.1,False,rectangle-square-ring,112.0,112.0
Iej4aIKsMk7xTSY3Sj5I,0.1,False,square,112.0,112.0
VqWysCsEnjN9MqDlYkUM,0.1,False,ring-circle-shoe,112.0,112.0
4uA0nPDwKTJovxmjncB7,0.1,False,ring-ellipse,112.0,112.0
Y6lo2uKWd9Z2F836gQGL,0.1,False,ellipse-polygon-rectangle,112.0,112.0
cxHWe1BXOr48x7wxcRmT,0.1,False,rectangle,112.0,112.0
Fir6TU4BfOm00voR2are,0.1,False,polygon-square-ellipse,112.0,112.0
2OIo70TlXRXTSep1pqAI,0.1,False,shoe-ring,112.0,112.0
cSvII8KNFKJ8PvSrKELP,0.1,False,square-polygon-ellipse-ring,112.0,112.0
Vdap28BBnBfZb6GAkdc6,0.1,False,polygon-circle,112.0,112.0
ErJcqp9IJKhtA3VkNUFz,0.1,False,ring-ellipse-ring,112.0,112.0
kwXlKcLvsjykD6F1skDv,0.1,False,rectangle-polygon-shoe-shoe,112.0,112.0
jict0EAQp8u7C5KGkBOU,0.1,False,shoe-square,112.0,112.0
nFL0irfYCWmdhlfSHceM,0.1,False,polygon-rectangle-polygon-polygon,112.0,112.0
dBrz3lFjdfx0WKK35Jd5,0.1,False,circle-ring-ring,112.0,112.0
GowjPXtxkLIm53e7KtbE,0.1,False,rectangle-shoe,112.0,112.0
NKfUP7nbw40Z3XTVMx1G,0.1,False,shoe,112.0,112.0
SvXapboHIWKTLgaUlmTF,0.1,False,square,112.0,112.0
6SMrnlSnKCaH0Zpm1k6z,0.1,False,ellipse-rectangle-polygon-circle,112.0,112.0
dTNWlqOWyZnIcMjAsW3U,0.1,False,shoe-polygon-square,112.0,112.0
WhJtpXFwCbYh5pjcqQ13,0.1,False,circle-ring-rectangle-square,112.0,112.0
JOEflXDUMZHDfwgsaeOL,0.1,False,circle-rectangle-shoe,112.0,112.0
z7f6QakbFujyxfgI75k2,0.1,False,ring-ellipse-ellipse,112.0,112.0
BwgAtPOi8ftUnA91Xj71,0.1,False,polygon-rectangle,112.0,112.0
sMX82O2i6ysZO2yH8DfT,0.1,False,square-square,112.0,112.0
LwSJt6vpCmhLzdYkc3yD,0.1,False,polygon,112.0,112.0
insWKpDGYXWo71kbNNIx,0.1,False,circle-ring,112.0,112.0
KZpwIFc0qRNelVZFLOmB,0.1,False,rectangle-ring,112.0,112.0
dHQWik9pXEfUTKkBjZXT,0.1,False,rectangle-square-polygon,112.0,112.0
JOqBiLinCqjzsjAdFIlG,0.1,False,square-rectangle,112.0,112.0
gftOP3pnoBJzlA7U8TbP,0.1,False,circle-ellipse,112.0,112.0
ePu2u8H7bErxvz7fQ2ld,0.1,False,ellipse-polygon-square,112.0,112.0
euoLUkuJ5sp56VePmcSK,0.1,False,rectangle-polygon-polygon-polygon,112.0,112.0
kSWRBi6Pp7iIisRIHW7b,0.1,False,circle,112.0,112.0
CTeeSVmzkd4cCHEQXC8t,0.1,False,rectangle-circle-shoe,112.0,112.0
pwQ0cAjoHM19GRR7hU2L,0.1,False,polygon,112.0,112.0
XgTW0qgNSxMFMNjiHaLw,0.1,False,circle-ring,112.0,112.0
GUReNv2tqU3q2ZCcL5sO,0.1,False,circle-rectangle-square-shoe,112.0,112.0
ejrzgPCoFz3xqMnSFvdT,0.1,False,circle-square-polygon-circle,112.0,112.0
EeSPSwocaUpKpvPkBULl,0.1,False,ellipse-ellipse-square-rectangle,112.0,112.0
QjhsNEpoSi6NJbcwtHDL,0.1,False,circle-ring-rectangle,112.0,112.0
D1L4oBQTyXPlmD5ZPKx4,0.1,False,rectangle-ellipse-circle-circle,112.0,112.0
iGoTvOhl8dWzLQtYzm2N,0.1,False,ellipse-circle-circle-square,112.0,112.0
YC79BYTUUiNbQfXCH0OT,0.1,False,circle-ellipse-polygon-rectangle,112.0,112.0
fE7rh0F4pwzjUSwuoYvu,0.1,False,square-shoe-polygon-shoe,112.0,112.0
Ahr1jqXvSOiIUZaQN3bQ,0.1,False,polygon,112.0,112.0
QbruWIXTh4cd6nudPWl3,0.1,False,shoe-ring-ellipse-polygon,112.0,112.0
BryoWZ0E8jtDsrWr0nke,0.1,False,square-ring-shoe,112.0,112.0
byeNgstJfCxxLtUeQIw3,0.1,False,polygon-ellipse-ring,112.0,112.0
L2qh5ABQrJLjRzuGdqus,0.1,False,circle-polygon-ellipse,112.0,112.0
kEHOKS4Wr0vKTPtagS7l,0.1,False,square-ellipse,112.0,112.0
mZThg2CisTechl2gAweV,0.1,False,circle,112.0,112.0
I7MqBD1zVWFQ7i0PYSCe,0.1,False,ellipse-circle,112.0,112.0
7U3T3HBvjMijB1xlADML,0.1,False,shoe-ring,112.0,112.0
FlikEo3Z9htgsN7551pT,0.1,False,polygon-shoe-ring,112.0,112.0
kMLKcpFDJo3g33g6n1ZF,0.1,False,circle-square-circle,112.0,112.0
0FzsV61ys2mEGFSayrks,0.1,False,circle,112.0,112.0
5Z7L6nJH4kFm7eS9q6qp,0.1,False,polygon-ellipse,112.0,112.0
6aMOKqZYaLoUxjoxwgP4,0.1,False,circle-circle,112.0,112.0
JustnV1h1nAbdmHIbrri,0.1,False,polygon,112.0,112.0
1rqwXY25jIprsAG309d8,0.1,False,polygon-circle,112.0,112.0
Nzo5Et17zybnlmNzGzJm,0.1,False,circle,112.0,112.0
reFSoulDhGiAfZO0LhFV,0.1,False,polygon,112.0,112.0
LzqDjSZOQ7YGmSL8YJZu,0.1,False,shoe,112.0,112.0
CAOgBXYQj0P9W8AIdQ3M,0.1,False,ellipse,112.0,112.0
QHu6D7tZqpDpscd7zbfF,0.1,False,square-rectangle-ring-shoe,112.0,112.0
YKa4gc3k3F3yrLXuTMMV,0.1,False,square-ring-square,112.0,112.0
8uYYEDrPVHTcUtX0RXLE,0.1,False,square,112.0,112.0
W3fEhRp69uaorTn1QqUt,0.1,False,ellipse,112.0,112.0
LNKkDWBbCNXHvmMl02DZ,0.1,False,shoe-ellipse,112.0,112.0
DTCoZvyIROlLGJuD4whx,0.1,False,circle,112.0,112.0
Y6tM7MgtBszIiVydAcy7,0.1,False,shoe-polygon,112.0,112.0
zNBVIGV4fjDwBI09gKrj,0.1,False,polygon-ring-rectangle-polygon,112.0,112.0
i8e1ys8MdBBJGf3QjERa,0.1,False,square-polygon-polygon,112.0,112.0
3UnG9Xw9lMCpDEVWVEJI,0.1,False,shoe-polygon-rectangle-shoe,112.0,112.0
1tuMp9Jn52CIM7crfTEU,0.1,False,polygon,112.0,112.0
9unBLunSbI0xVtc4DuFA,0.1,False,square-polygon,112.0,112.0
mXahzskSKeLg556gjubc,0.1,False,ring-ring-polygon-polygon,112.0,112.0
HrBhT95GZUpmBWF8q51q,0.1,False,square-square-rectangle,112.0,112.0
Zx37sxSu6r1aFsKjkXJZ,0.1,False,polygon-polygon-circle,112.0,112.0
6QhW8CgyM54aQu0vZsPZ,0.1,False,shoe-square-circle,112.0,112.0
967CCychRGeleREBMrox,0.1,False,square,112.0,112.0
cOb57uhzpeVtx5dIeP8V,0.1,False,ellipse-square-shoe,112.0,112.0
QnNemMXk56uQqWuGROHH,0.1,False,square-ellipse-square,112.0,112.0
jPkI1yOoi1e4n4FH5I9k,0.1,False,polygon-polygon,112.0,112.0
Ir2ikkx7hlU1ln1CDU62,0.1,False,circle-ring-shoe,112.0,112.0
pOj7LBhazgxHH4xkewmq,0.1,False,square-ellipse-ellipse-shoe,112.0,112.0
RhsnSN0I72z0GnuQzkoP,0.1,False,circle,112.0,112.0
HI4oCGqxjPdcdms0fJWS,0.1,False,shoe-ring-circle,112.0,112.0
HHmdy9T6OddexOW5s6KI,0.1,False,polygon-square,112.0,112.0
0V9R3k4bxHnfNPolB1Hn,0.1,False,shoe,112.0,112.0
dQKxDL9Wypd1oru4Emg1,0.1,False,rectangle,112.0,112.0
wLjEASzvrkdc9xK5YhEm,0.1,False,ellipse-ellipse,112.0,112.0
u6YgznGAy3MytKt8nJqx,0.1,False,ring-ellipse,112.0,112.0
KtcVhMWpI7m5nVHYzKxm,0.1,False,shoe,112.0,112.0
6RaSqSqcTYJ4vbc9wiPm,0.1,False,square-square-polygon,112.0,112.0
YjOAuKNNktnuu3aKBNye,0.1,False,rectangle-polygon-polygon-polygon,112.0,112.0
Wki0YQShWkKTediSG5Jb,0.1,False,polygon,112.0,112.0
kkH740WoErNloVX0VJtf,0.1,False,circle-polygon-ellipse-square,112.0,112.0
wsrlr5ZYGRY3xwmuo7d2,0.1,False,circle-rectangle,112.0,112.0
HkmisOjdJxMhiwZ1oVud,0.1,False,circle-ellipse-ring,112.0,112.0
M4yjLbvlOfvEQNmXpzoY,0.1,False,circle-circle,112.0,112.0
YAdy8j4MmS3OhmORlmtG,0.1,False,square,112.0,112.0
dv7egofJdyf5mlx0K0GO,0.1,False,ellipse-polygon,112.0,112.0
CZ8Ez4iHiBrKZnGw7wJV,0.1,False,shoe-polygon-square-ring,112.0,112.0
ZPxAUYPVccAMLXf64S6o,0.1,False,circle-ellipse-square,112.0,112.0
ZpeImPn1qa8NJOviK2fo,0.1,False,ring,112.0,112.0
hcrikgN9uwR3wH3YdIuN,0.1,False,square-polygon,112.0,112.0
2AqryMROKdEmjRejP1ka,0.1,False,polygon,112.0,112.0
rlaMRrp0RnJOPxCcrUuw,0.1,False,circle-square,112.0,112.0
2Jp7BA8WEcwfCgq4tuMg,0.1,False,ring-ellipse,112.0,112.0
chjYL4EGqKwHqWJajfYq,0.1,False,ring-rectangle-square,112.0,112.0
pI0FyhwKRzu8ztEndS0N,0.1,False,shoe-ellipse-rectangle,112.0,112.0
2GV8CfIKiqqw3weQd7g5,0.1,False,square-square-rectangle-shoe,112.0,112.0
R8HDpg78PIfRxK171HlG,0.1,False,shoe,112.0,112.0
a3BLjuMGDEXrFtfQyWLs,0.1,False,ellipse-polygon-shoe,112.0,112.0
nIzqKQVWB2c9ecHX8gJs,0.1,False,shoe-square-square,112.0,112.0
Q1TaFy701hb4lTJM4kQy,0.1,False,ring,112.0,112.0
SNczS2FT8KjGokRo9p9b,0.1,False,circle,112.0,112.0
Bt54pFbNV6R2MEBoHKvA,0.1,False,ellipse-rectangle-rectangle-polygon,112.0,112.0
HrVLdH7qbgfkAPdDJmI3,0.1,False,ellipse-square-shoe,112.0,112.0
rSbTxXg8PAHKZgLQIpH0,0.1,False,square,112.0,112.0
AseSJcpyXLYPj64G3qFA,0.1,False,square,112.0,112.0
3Pr2anddplFw20hUCDkd,0.1,False,rectangle-ring,112.0,112.0
5VG12AfS4REW5ok2QY6t,0.1,False,circle-polygon-rectangle,112.0,112.0
AGtQ5AY4NS48iBZAhFKA,0.1,False,square-ellipse,112.0,112.0
RpMSC2YahJr5LpY1O6cX,0.1,False,polygon-polygon-circle,112.0,112.0
wan663WvBLA27sHCxHGb,0.1,False,rectangle-circle-ellipse,112.0,112.0
U9wdHpCnHlkPmavk0YjX,0.1,False,ring-polygon,112.0,112.0
R4NuZzYEQfu2QFQEvrFL,0.1,False,square-ellipse-shoe-polygon,112.0,112.0
ZUcltlVh2Q17SSfaCDuu,0.1,False,square-ellipse,112.0,112.0
kzpOrAkxHrsWwTkHbcC1,0.1,False,ellipse-circle-circle,112.0,112.0
95FgIMJSiNFQ2GJ1EboW,0.1,False,square,112.0,112.0
JwgJEQx8ESoTyOTJflqs,0.1,False,polygon-circle-rectangle,112.0,112.0
vW8m3bNJJOypMNHD9njV,0.1,False,rectangle-circle-circle-square,112.0,112.0
uevMmMGKrkuY96ngWnY2,0.1,False,polygon,112.0,112.0
g2G1biBKz8vbZuUUqCRG,0.1,False,rectangle-square-rectangle,112.0,112.0
98dHEY21m9ZoqtWE4zpd,0.1,False,square-rectangle-ellipse,112.0,112.0
TqC0PyeWCQ6MYwuhzPAn,0.1,False,square-polygon-polygon-polygon,112.0,112.0
eAix3n9xkayZ2oeOXAqa,0.1,False,shoe-shoe-rectangle,112.0,112.0
yaUsTvukbRWkktt3QYNT,0.1,False,rectangle,112.0,112.0
DTh9vfv9tY748v7Ur9ds,0.1,False,shoe-ellipse-square-circle,112.0,112.0
U2lBQ2cr2wQhALw0sFTo,0.1,False,square-shoe-square-square,112.0,112.0
fC8OgEmDc6zHxUS0dcGF,0.1,False,square,112.0,112.0
zvzfwMSYM0Ohwtb2ILyI,0.1,False,shoe-shoe-shoe,112.0,112.0
lhgcNbNZKQLANzMhPwbg,0.1,False,circle-ring-square,112.0,112.0
ICkOcJi4CWDHuGksww1a,0.1,False,rectangle-circle,112.0,112.0
uGZf6a5pwLgmI7aGQCoj,0.1,False,circle-shoe-rectangle-polygon,112.0,112.0
HJtBTtZlegQ55quipn6f,0.1,False,shoe-shoe-ring-rectangle,112.0,112.0
36Fp3Hr8WW4pIzMbvxVd,0.1,False,ring-circle,112.0,112.0
cwgroTcPEl7S0n3QGsLm,0.1,False,rectangle-ring-polygon,112.0,112.0
XeU6oPGWuRXU5RmuUMFC,0.1,False,ellipse,112.0,112.0
gfoKgMcQ3mtqgoTaXY4g,0.1,False,rectangle-rectangle-square,112.0,112.0
e1PgOguhCeUJ3e6v2I5W,0.1,False,ring-rectangle-circle,112.0,112.0
7C5K19i4cyX9IDpX6UAU,0.1,False,ring-rectangle-polygon,112.0,112.0
ZPfPT0QRImioYBccWKwC,0.1,False,ellipse-ring,112.0,112.0
QJUzmxeIOKFQmhimdjEu,0.1,False,ellipse,112.0,112.0
17IOcVQ2C8WbLeiHs70H,0.1,False,ellipse,112.0,112.0
Ak3osBFxeT6T0ggDBgD3,0.1,False,shoe,112.0,112.0
KzlB639ZConO1R9IrbIJ,0.1,False,rectangle-shoe-square,112.0,112.0
gvjfbAXRgJ3bJA3rQLPJ,0.1,False,square-polygon-rectangle-ellipse,112.0,112.0
w7yfV3c1ROsvDML6p4kE,0.1,False,polygon-polygon,112.0,112.0
WBbV3od03hiA1TWIiL6w,0.1,False,ring,112.0,112.0
jBPFh0fBGxdmM79rftm7,0.1,False,circle-circle-polygon-square,112.0,112.0
M4eWE1w1jX7fuji4cyKe,0.1,False,square,112.0,112.0
Yth0VSRKFEawNLpWj2Ft,0.1,False,square-ellipse-circle-polygon,112.0,112.0
KAsb1BYcyJ4KRcTQdlZE,0.1,False,ring-square-rectangle-shoe,112.0,112.0
QW0uaGlIqHxr3avsRhdh,0.1,False,ellipse,112.0,112.0
biooWFgBIa5EnsNMPyjI,0.1,False,rectangle,112.0,112.0
eKhmcQwzYVMhWkiEDHiM,0.1,False,ring-rectangle-ellipse-ring,112.0,112.0
p1qEEPpYj8KcLxb0UC6y,0.1,False,rectangle-rectangle,112.0,112.0
1cnsPFtdbPHxb56KWFE8,0.1,False,circle,112.0,112.0
s5cemAIneOWOChPASV72,0.1,False,ring-circle-square-shoe,112.0,112.0
RKgDMIeALU0rsf0jBQPD,0.1,False,ellipse-ring,112.0,112.0
lwCeNRpdsqoMIy2t08H6,0.1,False,rectangle-ellipse-ellipse,112.0,112.0
ezXmzV9xwbVOBVKeH65a,0.1,False,ellipse-ring-circle,112.0,112.0
Ng4vDeoKqJgcR5pArNpP,0.1,False,circle-circle,112.0,112.0
dq659jnisDxbs3OX7Jzz,0.1,False,ring,112.0,112.0
k7KcWFIaSAWCGD0YquqW,0.1,False,rectangle,112.0,112.0
kfupO2OFJMiVhKie0bTO,0.1,False,ellipse-ring,112.0,112.0
nVBf2U87f5YXOiqoOZwg,0.1,False,rectangle-ellipse-ellipse,112.0,112.0
VhcSV80yw0Vi6JHtouY6,0.1,False,ellipse-polygon,112.0,112.0
yIOjXEHsnE2qALkADDV8,0.1,False,ring-square-ellipse-polygon,112.0,112.0
vmux6H6h112q5yGdny2Y,0.1,False,circle-circle-ellipse,112.0,112.0
6pjDpAH8yn3QR7bZ3LRe,0.1,False,ellipse-polygon-circle-shoe,112.0,112.0
B7Qd6a6Z82U0LgyhV1La,0.1,False,square,112.0,112.0
bEe16v7TftfJcwXbK3Wk,0.1,False,circle-rectangle-polygon-shoe,112.0,112.0
mcleno38Acj4dH3ou2Ng,0.1,False,shoe-circle,112.0,112.0
OKPHNoYlTYQqWi3M6QJZ,0.1,False,square-shoe-polygon,112.0,112.0
pG5TDHe7ut61KVEm8wYM,0.1,False,polygon-square-rectangle-ring,112.0,112.0
2bDVd6dub3HsWIvqeEGb,0.1,False,shoe-circle-ellipse-polygon,112.0,112.0
BmMnx5voXq4ss2hWjWom,0.1,False,ring-ring-square-ring,112.0,112.0
IMADTdhJIHPijbPkhjpn,0.1,False,circle-rectangle-circle,112.0,112.0
n1RMIc7qTXpB0GnfnL9g,0.1,False,ring-ellipse,112.0,112.0
D9bRmGxw5A0DKYveCYA6,0.1,False,circle,112.0,112.0
xdyYUpupomZiiTcjo4lN,0.1,False,circle-square,112.0,112.0
gIiPAX7GsZJaNzewz2EP,0.1,False,rectangle-rectangle-circle,112.0,112.0
eFsm8y0Xx1sV82566PZv,0.1,False,rectangle-rectangle-shoe,112.0,112.0
9o6WmSxq241uwgGLi1D0,0.1,False,ring-ring-ring,112.0,112.0
2ji1HsHsPZXbQzk2vDxm,0.1,False,shoe-ellipse-polygon,112.0,112.0
kXSu2lrH7bBrnzQDY2d6,0.1,False,polygon-shoe,112.0,112.0
WYwi6QH9rLalK7sEsrzp,0.1,False,square-circle-ring,112.0,112.0
q8JnfE5FFNbP8s1jNq4Z,0.1,False,ring-ellipse-ellipse,112.0,112.0
S9vIXBAzq8RcfMGkmI3c,0.1,False,rectangle-ellipse,112.0,112.0
6iL76IaJpHfpVKc3Zbny,0.1,False,rectangle-square-circle-ring,112.0,112.0
fKp7olr2EColkKK2yk3Q,0.1,False,rectangle-ellipse-polygon-square,112.0,112.0
BUmWSgKzeg6QIy4Kajpe,0.1,False,rectangle-polygon-ring,112.0,112.0
C5YMC6cAEiTYlf5nL7GJ,0.1,False,ellipse-circle-square-square,112.0,112.0
GJdE6XyNUwHXEKCGASFU,0.1,False,shoe-ellipse,112.0,112.0
t4Qc0MF1oF1J2GtFtOL1,0.1,False,shoe,112.0,112.0
S95LPvEpxDaW41YWR6Uy,0.1,False,ellipse-ellipse-shoe,112.0,112.0
IKdrsYN1lYXutM6Pndic,0.1,False,rectangle-ellipse-square,112.0,112.0
54Qn2V2eQpBXCrBLX7ah,0.1,False,ellipse-polygon-polygon-shoe,112.0,112.0
qCj9AkJyAu9EfTTXtH4q,0.1,False,rectangle-square-shoe-ellipse,112.0,112.0
Nwaxjfn7n5kQsh6lFJ7D,0.1,False,shoe,112.0,112.0
lmYLLkE12fZ3sNcPerRV,0.1,False,square,112.0,112.0
q65o6G4PnR7iKPmcJfAN,0.1,False,polygon-polygon-shoe,112.0,112.0
X0bkY5p2iPZ1GqkTQKkX,0.1,False,ellipse-rectangle-rectangle-rectangle,112.0,112.0
fuRkdNcoKtdeSvvkkFPI,0.1,False,shoe-circle-ellipse,112.0,112.0
JIq3QNeJAyCyTfSNeAhI,0.1,False,ellipse-ring-shoe,112.0,112.0
q7XbNDP3XiO4DS3eVioZ,0.1,False,shoe-circle-square,112.0,112.0
St7GljN4wq0dJJItYYH0,0.1,False,shoe-polygon-square-rectangle,112.0,112.0
CWGUFrPGMMmX1z8r39JG,0.1,False,rectangle-shoe-circle,112.0,112.0
fkiFScWH7eN4yyCRxjHF,0.1,False,square-shoe-rectangle,112.0,112.0
VSxmc0077araCvxeFY2B,0.1,False,polygon-circle-shoe,112.0,112.0
rB0mgtLBFNBaqcOpLsuL,0.1,False,square-ellipse,112.0,112.0
9yz6SfNB3NhdzJzqGCJL,0.1,False,shoe,112.0,112.0
93eNcZHINjxgg23sStFS,0.1,False,circle-ellipse,112.0,112.0
Fb12Nf0o8hfFiBe7lets,0.1,False,polygon-square-rectangle-square,112.0,112.0
GEB8bWmwzDsQrDW6HeUX,0.1,False,polygon-ellipse-ring-polygon,112.0,112.0
HPtk1qdlBlFEIZ0jS9Ma,0.1,False,circle-shoe-ring-rectangle,112.0,112.0
pj59UpsJJGqcVI5C2xEL,0.1,False,ring-rectangle,112.0,112.0
wLkjuOorMlZxuyf2vnP0,0.1,False,polygon-ring-shoe,112.0,112.0
e9hSgI77j1TunNtHNzOr,0.1,False,square-ring-ring-square,112.0,112.0
QOPUfKU8eYMFI17m1Kga,0.1,False,square,112.0,112.0
vkMLcbvVZpE5soGwAFFR,0.1,False,ring,112.0,112.0
5XSBK2Tf650N1otpem0g,0.1,False,polygon-square,112.0,112.0
PhCVn9xPxwfDvrmmz4yt,0.1,False,square-polygon,112.0,112.0
3rFhHe4m3Tj155WcmpwY,0.1,False,rectangle-square-square,112.0,112.0
JGTavpYyamE0932lq5R3,0.1,False,polygon-polygon-circle-ellipse,112.0,112.0
RNf5hHKLju2p7yx2UeNY,0.1,False,shoe-polygon-ellipse,112.0,112.0
klMQhRatIKvZC9z9SUn4,0.1,False,ring-shoe-shoe,112.0,112.0
X94fe2EGFTFaOpOHBgXN,0.1,False,polygon-ellipse,112.0,112.0
aWyOrXQkae88SwygoemS,0.1,False,square,112.0,112.0
Yv1rthSHE3tAIJ2YkX7F,0.1,False,circle-shoe-circle,112.0,112.0
zx2bKtb0cMgIzAAXi4uP,0.1,False,ellipse-shoe,112.0,112.0
xy5MAvNpNQDz7eVxWDit,0.1,False,polygon-ring,112.0,112.0
FxSLFHryOuXlAglP1Lo0,0.1,False,shoe,112.0,112.0
yb1nHMqT7jiZiJeosEDu,0.1,False,polygon-polygon-shoe,112.0,112.0
a01P4KhOeAbYhLwrlVKP,0.1,False,circle-ring,112.0,112.0
PpXAVVT12aydnMZAdtpu,0.1,False,ellipse-shoe-circle-polygon,112.0,112.0
jsgWiQzn7F2swzzakptb,0.1,False,rectangle-rectangle-polygon,112.0,112.0
XXQGXayK4K4cwXTqpxlb,0.1,False,rectangle-ellipse-ring-ellipse,112.0,112.0
pWKjl5BRGvood6FndhzL,0.1,False,rectangle-square-ring,112.0,112.0
nryK3716XTFEumnWxmXU,0.1,False,square-rectangle-polygon-ellipse,112.0,112.0
kkjuYaCMKNNqIK9bhHBd,0.1,False,shoe,112.0,112.0
tLfhPriiJ97PL8OHp304,0.1,False,square-rectangle-ring-ellipse,112.0,112.0
w1mlOdbpkG6GTbElsaGK,0.1,False,square-ring,112.0,112.0
PEhzhNs7adfyU1sTvlRw,0.1,False,rectangle-rectangle-shoe,112.0,112.0
D5ywS8DKf86FwvKznqN8,0.1,False,circle-square,112.0,112.0
RaIhzblUfvPDSIbEWVYD,0.1,False,polygon,112.0,112.0
hlsC0evwXAYo3iwdNIJT,0.1,False,rectangle,112.0,112.0
HSCinvwqOYuGzzwS9tT9,0.1,False,circle,112.0,112.0
TXiUHVJNioYzgyefeeIW,0.1,False,square,112.0,112.0
PGigO5IpDBJH0MolA93Z,0.1,False,rectangle,112.0,112.0
QCLWW8WO7N3xLoTthLFJ,0.1,False,rectangle-polygon-circle,112.0,112.0
CRUuDqvoxuL6cccO9ZCB,0.1,False,shoe-ring-polygon,112.0,112.0
Ox2fTrwfyRaqcgfJYrsh,0.1,False,polygon,112.0,112.0
KQXYdM5CdnSX7IIwfcFT,0.1,False,polygon-rectangle-ring-ring,112.0,112.0
FldinPZJ9HziIlZrWTH4,0.1,False,polygon-polygon-polygon,112.0,112.0
j7zrux1STnfWlldbzFtQ,0.1,False,square-circle-rectangle,112.0,112.0
YrVzqfOevf7551x6ApZX,0.1,False,ellipse-ring-square-shoe,112.0,112.0
Z0ZBQZopr1PAiIHbc3zQ,0.1,False,ellipse-shoe-polygon-rectangle,112.0,112.0
HSOgPPGCp0rPm3ZjREBp,0.1,False,ring,112.0,112.0
n3SHjt5Bfc7Sa9lqICiC,0.1,False,polygon-circle,112.0,112.0
qHnnlXkXCc2I1K4WRxpr,0.1,False,rectangle-rectangle-circle,112.0,112.0
gm6F5nnCXzNxa24VDUGO,0.1,False,shoe-ring,112.0,112.0
VBNAqsoMjSWM9TsYlKoW,0.1,False,shoe,112.0,112.0
aOBWnPQSIgQJnCqy22r8,0.1,False,rectangle-shoe-polygon-polygon,112.0,112.0
pV8cv1IXscA4gwmWQYL5,0.1,False,circle-rectangle,112.0,112.0
Xw6eCe8p9j4CoJI8vLxN,0.1,False,ring-square-rectangle,112.0,112.0
RRUanfRtnFyasyzx03OU,0.1,False,ellipse-shoe,112.0,112.0
yX40gLIvzkicBeo3LcnK,0.1,False,circle-ring-circle,112.0,112.0
u00jhsrmyHCbZCWl1cCY,0.1,False,square-square-rectangle,112.0,112.0
kMSE5afORID0gLfbMvqJ,0.1,False,polygon-rectangle,112.0,112.0
iiL01L4oMtn4SXf8mKNH,0.1,False,ring-ellipse-rectangle-shoe,112.0,112.0
dMjHPmbZHK1Dl1ymOBA2,0.1,False,shoe,112.0,112.0
UtDjI9kzLq9ktctU3MuM,0.1,False,ellipse-rectangle-ring,112.0,112.0
1uuxnLqN6uxpT6cjdTyc,0.1,False,shoe,112.0,112.0
zMtr4KwBUHTIuoE7qOla,0.1,False,ring-ring-ellipse,112.0,112.0
c2CdgCFraJ4VM3rs4cVM,0.1,False,polygon-ellipse,112.0,112.0
JgWYpzctVo5eXa94JSfY,0.1,False,circle-square,112.0,112.0
4FxtHrDE80zlOH5Ty0WE,0.1,False,square,112.0,112.0
Q071DJ3CIO4iujZVU6SS,0.1,False,circle-square,112.0,112.0
di2Mhc6Sjn1vK3U7Wwpy,0.1,False,circle-ellipse,112.0,112.0
KS2e0Pyfvg9qNN5Qh1VP,0.1,False,rectangle-ellipse-circle,112.0,112.0
